case:concept:name,concept:name,Resource,time:timestamp,Variant,Variant index,Variant.1,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup
Case 4105,Resolve ticket,Value 2,2010/05/12 14:12:21.000,Variant 1,1,Variant 1,Value 1,Value 384,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
Case 4108,Assign seriousness,Value 2,2010/03/09 08:06:03.000,Variant 1,1,Variant 1,Value 1,Value 143,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 4108,Take in charge ticket,Value 2,2010/03/09 08:06:12.000,Variant 1,1,Variant 1,Value 1,Value 143,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 4108,Resolve ticket,Value 2,2010/03/09 17:18:06.000,Variant 1,1,Variant 1,Value 1,Value 143,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
Case 4143,Insert ticket,Value 11,2010/04/12 12:55:33.000,Variant 7,7,Variant 7,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
Case 4143,Assign seriousness,Value 11,2010/04/12 12:56:48.000,Variant 7,7,Variant 7,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
Case 4143,Take in charge ticket,Value 11,2010/04/12 12:56:56.000,Variant 7,7,Variant 7,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
Case 4143,Resolve ticket,Value 11,2010/04/12 13:00:32.000,Variant 7,7,Variant 7,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
Case 4150,Assign seriousness,Value 15,2010/06/16 13:27:22.000,Variant 24,24,Variant 24,Value 1,Value 73,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
Case 4150,Wait,Value 12,2010/06/21 09:53:33.000,Variant 24,24,Variant 24,Value 1,Value 73,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
Case 4150,Take in charge ticket,Value 2,2010/06/23 15:00:18.000,Variant 24,24,Variant 24,Value 1,Value 73,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
Case 4150,Resolve ticket,Value 9,2010/07/02 14:06:43.000,Variant 24,24,Variant 24,Value 1,Value 73,Value 3,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1
Case 4168,Assign seriousness,Value 2,2010/03/19 11:43:08.000,Variant 1,1,Variant 1,Value 1,Value 97,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
Case 4168,Take in charge ticket,Value 2,2010/03/19 11:43:18.000,Variant 1,1,Variant 1,Value 1,Value 97,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
Case 4168,Resolve ticket,Value 2,2010/03/19 11:50:25.000,Variant 1,1,Variant 1,Value 1,Value 97,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
Case 4169,Assign seriousness,Value 12,2010/06/29 10:30:18.000,Variant 1,1,Variant 1,Value 1,Value 100,Value 3,Value 4,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4169,Take in charge ticket,Value 16,2010/06/30 09:23:28.000,Variant 1,1,Variant 1,Value 1,Value 100,Value 3,Value 4,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4169,Resolve ticket,Value 16,2010/06/30 11:31:04.000,Variant 1,1,Variant 1,Value 1,Value 100,Value 3,Value 4,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4177,Assign seriousness,Value 6,2010/04/12 14:11:10.000,Variant 3,3,Variant 3,Value 1,Value 255,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4177,Take in charge ticket,Value 2,2010/04/26 13:27:04.000,Variant 3,3,Variant 3,Value 1,Value 255,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4177,Wait,Value 2,2010/04/26 13:28:33.000,Variant 3,3,Variant 3,Value 1,Value 255,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4177,Take in charge ticket,Value 2,2010/05/27 07:14:22.000,Variant 3,3,Variant 3,Value 1,Value 255,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4177,Resolve ticket,Value 2,2010/05/27 07:14:34.000,Variant 3,3,Variant 3,Value 1,Value 255,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4207,Insert ticket,Value 5,2010/02/19 13:43:46.000,Variant 41,41,Variant 41,Value 1,Value 92,Value 9,Value 1,Value 3,Value 4,Value 1,Value 1,Value 3
Case 4207,Assign seriousness,Value 2,2010/02/26 10:35:39.000,Variant 41,41,Variant 41,Value 1,Value 92,Value 9,Value 1,Value 2,Value 2,Value 1,Value 1,Value 3
Case 4207,Assign seriousness,Value 16,2010/03/05 12:29:12.000,Variant 41,41,Variant 41,Value 1,Value 92,Value 9,Value 1,Value 2,Value 2,Value 1,Value 1,Value 3
Case 4207,Take in charge ticket,Value 16,2010/03/05 12:29:30.000,Variant 41,41,Variant 41,Value 1,Value 92,Value 9,Value 1,Value 2,Value 2,Value 1,Value 1,Value 3
Case 4207,Wait,Value 16,2010/03/05 13:28:44.000,Variant 41,41,Variant 41,Value 1,Value 92,Value 9,Value 1,Value 2,Value 2,Value 1,Value 1,Value 3
Case 4207,Take in charge ticket,Value 16,2010/03/08 13:28:09.000,Variant 41,41,Variant 41,Value 1,Value 92,Value 9,Value 1,Value 2,Value 2,Value 1,Value 1,Value 3
Case 4207,Resolve ticket,Value 16,2010/03/08 13:28:16.000,Variant 41,41,Variant 41,Value 1,Value 92,Value 9,Value 1,Value 2,Value 2,Value 1,Value 1,Value 3
Case 4223,Assign seriousness,Value 2,2010/03/11 08:06:12.000,Variant 4,4,Variant 4,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 4223,Assign seriousness,Value 2,2010/03/11 08:06:24.000,Variant 4,4,Variant 4,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 4223,Take in charge ticket,Value 2,2010/03/11 08:06:33.000,Variant 4,4,Variant 4,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 4223,Resolve ticket,Value 2,2010/03/12 14:33:52.000,Variant 4,4,Variant 4,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
Case 4243,Insert ticket,Value 5,2010/05/04 13:58:19.000,Variant 7,7,Variant 7,Value 1,Value 92,Value 9,Value 1,Value 3,Value 4,Value 2,Value 1,Value 3
Case 4243,Assign seriousness,Value 16,2010/05/04 15:12:20.000,Variant 7,7,Variant 7,Value 1,Value 92,Value 9,Value 1,Value 2,Value 2,Value 2,Value 1,Value 3
Case 4243,Take in charge ticket,Value 16,2010/05/04 15:12:36.000,Variant 7,7,Variant 7,Value 1,Value 92,Value 9,Value 1,Value 2,Value 2,Value 2,Value 1,Value 3
Case 4243,Resolve ticket,Value 16,2010/05/04 15:19:52.000,Variant 7,7,Variant 7,Value 1,Value 92,Value 9,Value 1,Value 2,Value 2,Value 2,Value 1,Value 3
Case 4247,Assign seriousness,Value 2,2010/04/07 14:23:36.000,Variant 1,1,Variant 1,Value 1,Value 58,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 1
Case 4247,Take in charge ticket,Value 2,2010/04/07 14:23:44.000,Variant 1,1,Variant 1,Value 1,Value 58,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 1
Case 4247,Resolve ticket,Value 2,2010/04/12 09:02:28.000,Variant 1,1,Variant 1,Value 1,Value 58,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 1
Case 4263,Assign seriousness,Value 6,2010/05/21 17:08:34.000,Variant 3,3,Variant 3,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 4263,Take in charge ticket,Value 16,2010/05/27 08:11:19.000,Variant 3,3,Variant 3,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 4263,Wait,Value 16,2010/05/27 11:04:56.000,Variant 3,3,Variant 3,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 4263,Take in charge ticket,Value 16,2010/05/27 11:44:14.000,Variant 3,3,Variant 3,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 4263,Resolve ticket,Value 16,2010/05/27 11:44:23.000,Variant 3,3,Variant 3,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
Case 4264,Assign seriousness,Value 2,2010/05/04 07:40:02.000,Variant 1,1,Variant 1,Value 1,Value 100,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 3
Case 4264,Take in charge ticket,Value 16,2010/05/05 10:12:41.000,Variant 1,1,Variant 1,Value 1,Value 100,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 3
Case 4264,Resolve ticket,Value 16,2010/05/05 10:19:58.000,Variant 1,1,Variant 1,Value 1,Value 100,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 3
Case 4275,Assign seriousness,Value 2,2010/06/10 10:41:37.000,Variant 3,3,Variant 3,Value 1,Value 303,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4275,Take in charge ticket,Value 2,2010/06/10 13:52:20.000,Variant 3,3,Variant 3,Value 1,Value 303,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4275,Wait,Value 2,2010/06/14 09:03:44.000,Variant 3,3,Variant 3,Value 1,Value 303,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4275,Take in charge ticket,Value 2,2010/06/28 09:51:48.000,Variant 3,3,Variant 3,Value 1,Value 303,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4275,Resolve ticket,Value 2,2010/06/28 09:51:55.000,Variant 3,3,Variant 3,Value 1,Value 303,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4284,Assign seriousness,Value 2,2010/01/13 12:30:37.000,Variant 219,219,Variant 219,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2,Value 3,Value 1
Case 4284,Assign seriousness,Value 2,2010/01/27 13:31:11.000,Variant 219,219,Variant 219,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2,Value 3,Value 1
Case 4284,Take in charge ticket,Value 2,2010/01/27 13:31:18.000,Variant 219,219,Variant 219,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2,Value 3,Value 1
Case 4284,Resolve ticket,Value 2,2010/01/27 13:31:24.000,Variant 219,219,Variant 219,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2,Value 3,Value 1
Case 4284,Take in charge ticket,Value 2,2010/01/27 15:59:14.000,Variant 219,219,Variant 219,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2,Value 3,Value 1
Case 4284,Resolve ticket,Value 2,2010/01/27 15:59:23.000,Variant 219,219,Variant 219,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2,Value 3,Value 1
Case 4285,Insert ticket,Value 15,2010/05/19 13:14:32.000,Variant 37,37,Variant 37,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4285,Assign seriousness,Value 15,2010/05/19 13:15:14.000,Variant 37,37,Variant 37,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4285,Take in charge ticket,Value 2,2010/06/01 10:48:56.000,Variant 37,37,Variant 37,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4285,Wait,Value 2,2010/06/01 10:50:23.000,Variant 37,37,Variant 37,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4285,Take in charge ticket,Value 2,2010/06/03 13:38:40.000,Variant 37,37,Variant 37,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4285,Resolve ticket,Value 2,2010/06/03 13:38:55.000,Variant 37,37,Variant 37,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4288,Assign seriousness,Value 2,2010/04/23 10:42:05.000,Variant 6,6,Variant 6,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 3
Case 4288,Take in charge ticket,Value 16,2010/04/23 14:39:40.000,Variant 6,6,Variant 6,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 3
Case 4288,Resolve ticket,Value 16,2010/04/23 14:55:33.000,Variant 6,6,Variant 6,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 3
Case 4288,Resolve ticket,Value 2,2010/04/29 10:40:34.000,Variant 6,6,Variant 6,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 3
Case 4290,Assign seriousness,Value 2,2010/02/10 08:58:35.000,Variant 1,1,Variant 1,Value 1,Value 286,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 3
Case 4290,Take in charge ticket,Value 2,2010/02/23 14:58:59.000,Variant 1,1,Variant 1,Value 1,Value 286,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 3
Case 4290,Resolve ticket,Value 2,2010/02/23 15:15:40.000,Variant 1,1,Variant 1,Value 1,Value 286,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 3
Case 4296,Assign seriousness,Value 2,2010/05/11 14:05:51.000,Variant 1,1,Variant 1,Value 1,Value 139,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4296,Take in charge ticket,Value 2,2010/05/11 14:06:08.000,Variant 1,1,Variant 1,Value 1,Value 139,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4296,Resolve ticket,Value 2,2010/05/11 15:16:23.000,Variant 1,1,Variant 1,Value 1,Value 139,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4310,Assign seriousness,Value 2,2010/04/12 07:41:13.000,Variant 1,1,Variant 1,Value 1,Value 65,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4310,Take in charge ticket,Value 2,2010/04/12 07:41:21.000,Variant 1,1,Variant 1,Value 1,Value 65,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4310,Resolve ticket,Value 2,2010/04/23 08:13:13.000,Variant 1,1,Variant 1,Value 1,Value 65,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4327,Assign seriousness,Value 2,2010/04/21 15:42:16.000,Variant 22,22,Variant 22,Value 1,Value 174,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 4327,Take in charge ticket,Value 2,2010/04/22 09:24:30.000,Variant 22,22,Variant 22,Value 1,Value 174,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 4327,Wait,Value 2,2010/04/23 07:22:48.000,Variant 22,22,Variant 22,Value 1,Value 174,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 4327,Take in charge ticket,Value 2,2010/04/28 10:17:11.000,Variant 22,22,Variant 22,Value 1,Value 174,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 4327,Wait,Value 2,2010/04/28 11:04:00.000,Variant 22,22,Variant 22,Value 1,Value 174,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 4327,Take in charge ticket,Value 2,2010/05/11 10:01:21.000,Variant 22,22,Variant 22,Value 1,Value 174,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 4327,Resolve ticket,Value 2,2010/05/11 10:01:26.000,Variant 22,22,Variant 22,Value 1,Value 174,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 4329,Assign seriousness,Value 16,2010/04/02 07:21:01.000,Variant 220,220,Variant 220,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 2,Value 3,Value 3
Case 4329,Assign seriousness,Value 16,2010/04/02 07:26:37.000,Variant 220,220,Variant 220,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 2,Value 3,Value 3
Case 4329,Take in charge ticket,Value 16,2010/05/04 08:33:59.000,Variant 220,220,Variant 220,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 2,Value 3,Value 3
Case 4329,Resolve ticket,Value 16,2010/05/04 08:57:35.000,Variant 220,220,Variant 220,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 2,Value 3,Value 3
Case 4329,Resolve ticket,Value 16,2010/05/04 08:57:50.000,Variant 220,220,Variant 220,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 2,Value 3,Value 3
Case 4329,Resolve ticket,Value 16,2010/05/04 08:57:54.000,Variant 220,220,Variant 220,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 2,Value 3,Value 3
Case 4336,Assign seriousness,Value 2,2010/03/19 14:50:02.000,Variant 3,3,Variant 3,Value 1,Value 226,Value 3,Value 2,Value 1,Value 3,Value 1,Value 2,Value 1
Case 4336,Take in charge ticket,Value 2,2010/03/25 11:05:13.000,Variant 3,3,Variant 3,Value 1,Value 226,Value 3,Value 2,Value 1,Value 3,Value 1,Value 2,Value 1
Case 4336,Wait,Value 2,2010/03/26 14:22:38.000,Variant 3,3,Variant 3,Value 1,Value 226,Value 3,Value 2,Value 1,Value 3,Value 1,Value 2,Value 1
Case 4336,Take in charge ticket,Value 2,2010/04/29 08:37:40.000,Variant 3,3,Variant 3,Value 1,Value 226,Value 3,Value 2,Value 1,Value 3,Value 1,Value 2,Value 1
Case 4336,Resolve ticket,Value 2,2010/04/29 08:37:51.000,Variant 3,3,Variant 3,Value 1,Value 226,Value 3,Value 2,Value 1,Value 3,Value 1,Value 2,Value 1
Case 4339,Assign seriousness,Value 19,2010/07/22 15:27:31.000,Variant 4,4,Variant 4,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4339,Assign seriousness,Value 2,2010/07/26 08:13:14.000,Variant 4,4,Variant 4,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4339,Take in charge ticket,Value 6,2010/07/28 10:48:47.000,Variant 4,4,Variant 4,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4339,Resolve ticket,Value 6,2010/07/28 10:49:16.000,Variant 4,4,Variant 4,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4342,Assign seriousness,Value 19,2010/06/29 12:42:13.000,Variant 1,1,Variant 1,Value 1,Value 259,Value 3,Value 4,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4342,Take in charge ticket,Value 19,2010/07/29 12:35:09.000,Variant 1,1,Variant 1,Value 1,Value 259,Value 3,Value 4,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4342,Resolve ticket,Value 19,2010/07/29 13:07:48.000,Variant 1,1,Variant 1,Value 1,Value 259,Value 3,Value 4,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4345,Assign seriousness,Value 15,2010/05/17 10:00:48.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4345,Take in charge ticket,Value 2,2010/05/17 13:07:05.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4345,Resolve ticket,Value 2,2010/05/17 13:18:24.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4358,Assign seriousness,Value 2,2010/03/29 14:15:18.000,Variant 1,1,Variant 1,Value 1,Value 259,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 3
Case 4358,Take in charge ticket,Value 2,2010/04/12 15:55:44.000,Variant 1,1,Variant 1,Value 1,Value 259,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 3
Case 4358,Resolve ticket,Value 2,2010/04/12 15:56:47.000,Variant 1,1,Variant 1,Value 1,Value 259,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 3
Case 4374,Assign seriousness,Value 2,2010/07/21 13:18:13.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4374,Take in charge ticket,Value 2,2010/07/22 07:59:01.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4374,Resolve ticket,Value 2,2010/07/22 08:00:32.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4375,Insert ticket,Value 12,2010/05/06 15:48:29.000,Variant 62,62,Variant 62,Value 1,Value 63,Value 3,Value 1,Value 3,Value 4,Value 1,Value 1,Value 1
Case 4375,Assign seriousness,Value 2,2010/05/10 14:22:20.000,Variant 62,62,Variant 62,Value 1,Value 63,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4375,Take in charge ticket,Value 2,2010/05/10 16:10:24.000,Variant 62,62,Variant 62,Value 1,Value 63,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4375,Resolve ticket,Value 2,2010/05/10 16:10:39.000,Variant 62,62,Variant 62,Value 1,Value 63,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4375,Take in charge ticket,Value 2,2010/05/11 12:21:26.000,Variant 62,62,Variant 62,Value 1,Value 63,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4375,Wait,Value 2,2010/05/12 09:53:54.000,Variant 62,62,Variant 62,Value 1,Value 63,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4375,Take in charge ticket,Value 2,2010/06/16 08:44:01.000,Variant 62,62,Variant 62,Value 1,Value 63,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4375,Resolve ticket,Value 2,2010/06/16 08:44:07.000,Variant 62,62,Variant 62,Value 1,Value 63,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4376,Assign seriousness,Value 2,2010/05/04 07:34:47.000,Variant 1,1,Variant 1,Value 1,Value 18,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4376,Take in charge ticket,Value 2,2010/05/17 14:25:22.000,Variant 1,1,Variant 1,Value 1,Value 18,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4376,Resolve ticket,Value 2,2010/05/21 08:14:42.000,Variant 1,1,Variant 1,Value 1,Value 18,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4378,Assign seriousness,Value 2,2010/02/04 08:20:45.000,Variant 13,13,Variant 13,Value 1,Value 9,Value 3,Value 4,Value 1,Value 3,Value 1,Value 3,Value 3
Case 4378,Assign seriousness,Value 2,2010/02/04 08:21:00.000,Variant 13,13,Variant 13,Value 1,Value 9,Value 3,Value 4,Value 1,Value 3,Value 1,Value 3,Value 3
Case 4378,Take in charge ticket,Value 2,2010/02/16 10:20:28.000,Variant 13,13,Variant 13,Value 1,Value 9,Value 3,Value 4,Value 1,Value 3,Value 1,Value 3,Value 3
Case 4378,Wait,Value 2,2010/02/16 10:20:37.000,Variant 13,13,Variant 13,Value 1,Value 9,Value 3,Value 4,Value 1,Value 3,Value 1,Value 3,Value 3
Case 4378,Take in charge ticket,Value 2,2010/02/17 08:45:28.000,Variant 13,13,Variant 13,Value 1,Value 9,Value 3,Value 4,Value 1,Value 3,Value 1,Value 3,Value 3
Case 4378,Resolve ticket,Value 2,2010/02/17 11:34:58.000,Variant 13,13,Variant 13,Value 1,Value 9,Value 3,Value 4,Value 1,Value 3,Value 1,Value 3,Value 3
Case 4387,Assign seriousness,Value 2,2010/06/04 14:09:37.000,Variant 48,48,Variant 48,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4387,Assign seriousness,Value 2,2010/06/04 14:10:17.000,Variant 48,48,Variant 48,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4387,Assign seriousness,Value 2,2010/06/17 14:00:15.000,Variant 48,48,Variant 48,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4387,Take in charge ticket,Value 2,2010/06/17 14:00:22.000,Variant 48,48,Variant 48,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4387,Wait,Value 2,2010/06/17 14:08:38.000,Variant 48,48,Variant 48,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4387,Take in charge ticket,Value 2,2010/06/22 13:32:55.000,Variant 48,48,Variant 48,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4387,Resolve ticket,Value 2,2010/06/22 13:40:05.000,Variant 48,48,Variant 48,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4392,Assign seriousness,Value 2,2010/02/19 16:10:34.000,Variant 4,4,Variant 4,Value 1,Value 153,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 1
Case 4392,Assign seriousness,Value 2,2010/02/19 16:11:03.000,Variant 4,4,Variant 4,Value 1,Value 153,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 1
